stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url
1059,26207,"S West St at Ellison St NS",38.890351,-77.185497,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1059
1060,26209,"Sth West St & Lanier Pl NS",38.888958,-77.188737,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1060
1061,26214,"Seaton Ln & Poplar Dr FS",38.882488,-77.190097,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1061
1062,26215,"Seaton Ln & Jackson St NS",38.882918,-77.187108,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1062
1063,26217,"Seaton Ln & West George Mason Rd  NS",38.882447,-77.183992,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1063
1064,26216,"Seaton Ln & W Marshall St  NS",38.882505,-77.185360,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1064
1065,26219,"Sherrow Ave & Sth Virginia Ave NS",38.881953,-77.179430,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1065
1066,26024,"Washington Blvd & Sycamore St NS",38.887440,-77.156837,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1066
1067,26021,"Nth Washington St & West Columbia St  NS",38.884857,-77.166733,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1067
1068,26020,"Nth Washington St & Great Falls St  FS",38.884010,-77.168602,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1068
1069,26022,"Nth Washington St & West Jefferson St  NS",38.885525,-77.164909,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1069
1070,26019,"Nth Washington St & Prk Washington Ct  NS",38.883280,-77.169520,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1070
1071,26227,"Nth West St & Park Ave NS",38.891573,-77.182628,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1071
1073,26222,"West Broad St & Nth Virginia Ave  NS",38.885328,-77.175887,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1073
1074,26015,"Nth Virginia Ave & West Broad St  NS",38.885101,-77.175423,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1074
1075,26201,"West Falls Church VT/UVA Metro Station",38.899249,-77.188757,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1075
1076,77217,"6th Street S, WB @ N Fillmore Street, NS",38.868100,-77.087700,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1076
1077,41033,"Wilson Blvd, EB @ N Monroe Street, FS",38.882005,-77.102437,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1077
1078,77218,"6th Street S, WB @ S Wayne Street, NS",38.868829,-77.083382,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1078
1079,77018,"6th Street S, EB @ S Wayne Street, FS",38.868664,-77.083047,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1079
1080,42027,"Pentagon Station Drop Off Bays",38.869312,-77.053435,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1080
1084,74025,"S Quinn Street, NB @ Columbia Pike, NS",38.865556,-77.074661,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1084
1086,84002,"Sth Kenmore St & 22nd St Sth",38.849497,-77.085472,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1086
1087,84003,"Sth Kenmore St & 24th St Sth",38.848557,-77.084949,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1087
1089,84001,"Sth Kenmore St & 19th St Sth",38.853135,-77.087851,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1089
1090,84006,"S Kenmore Street NB @ 19th Street S NS",38.853357,-77.087836,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1090
1091,45004,"Sth George Mason Dr @ 1402",38.853888,-77.101927,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1091
1092,45002,"Sth Four Mile Run Dr Across from 4600",38.855267,-77.106618,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1092
1093,45003,"Sth George Mason Dr & 12th Rd Sth",38.857659,-77.100819,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1093
1094,45005,"Columbia Pike & Sth Glebe Rd",38.861346,-77.091210,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1094
1095,45009,"Columbia Pike & Sth Glebe Rd",38.861580,-77.091187,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1095
1096,45008,"Columbia Pike & Sth Walter Reed Dr",38.862707,-77.086780,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1096
1098,45007,"Columbia Pike & Sth Barton St",38.863348,-77.084432,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1098
1099,45001,"Sequoia/DHS S Uhle Street WB @ S Walter Reed Stree",38.872790,-77.082993,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1099
1100,41034,"Columbia Pike (Bridge) EB",38.856031,-77.111233,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1100
1101,41238,"Columbia Pike (Bridge) WB",38.856433,-77.111022,http://realtime.commuterpage.com/RTT/Public/RoutePositionET.aspx?PlatformTag=1101
